id,author,year,title,tech,institution,booktile,editor,booktitle,publisher,Pages,address,month,note,journal,volume,pages,type,date,Unnamed: 19
1028,"D. Kibler, D. W. Aha, and M. K. Albert.",1989.,Instance-Based Prediction of Real-Valued Attributes.,,,,,,,,,,,"Computational Intelligence,",5,"51-57,",,,
1031,D. Kibler and D. W. Aha.,1989.,Instance-based prediction of real-valued attributes.,,,,,,,,,,,"Computational Intelligence,",5(2),"51-57,",,,
1032,"Pazzani, M. & Kibler, D.",,The Utility of Knowledge in Inductive Learning.,,,,,,,,,,,Machine Learning,"9(1),",57-94.,,,
1035,Michael Pazzani and Dennis Kibler.,1992.,The role of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1041,Pazzani M. and Kibler D.,1991.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),"57-94,",,,
1044,Pazzani M. and Kibler D.,1991.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),"57-94,",,,
1049,"Ourston, D. & Mooney, R.",(1994).,Theory refinement combining analytical and empirical methods.,,,,,,,,,,,"Artificial Intelligence,",66(2),273-309.,,,
1050,M. Pazzani and D. Kibler.,1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1053,M. Pazzani and D. Kibler.,1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1056,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1059,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1062,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),57-94.,,,
1065,"Pazzani, M. & Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),57-94.,,,
1068,"Pazzani, M. and Kibler, D.",(1992).,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1071,"Pazzani, M. and Kibler, D.,",1992.,"The Utility of Knowledge in Inductive Learning,",,,,,,,,,,,"Machine Learning,",9(1),,,,
1074,"Pazzani, M., & Kibler, D.",(1992).,The Utility of Knowledge in Inductive Learning.,,,,,,,,,,,"Machine Learning,","9:1,",57-94.,,,
1077,"Pazzani, M., and Kibler, D.",(1992).,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,57-94.,,,
1080,"Pazzani, M., and Kibler, D.",1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,Machine Learning,9,57-94.,,,
1083,"Pazzani, M., and Kibler, D.",1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,Machine Learning,9,57-94.,,,
1086,"Pazzani, M., and Kibler, D.",1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,Machine Learning,9,57-94.,,,
1089,M. Pazzani and D. Kibler.,1992.,The utility of background knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1092,M. Pazzani and D. Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9(1),"57-94,",,,
1095,M. Pazzani and D. Kibler.,1992.,The utility of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"54-97,",,,
1098,Micheal J. Pazzani and Dennis Kibler.,1992.,The role of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"54-97,",,,
1101,Micheal J. Pazzani and Dennis Kibler.,1992.,The role of prior knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"54-97,",,,
1107,M. Pazzani and D. Kibler.,1992.,The utility of knowledge in inductive learning.,,,,,,,,,,,"Machine Learning,",9,"57-94,",,,
1120,"Ruby, D., & Kibler, D.",(1991).,SteppingStone: An empirical and analytical evaluation.,,,,,"Proceedings, Ninth National Conference on Artificial Intelligence.",AAAI Press.,,"San Mateo, CA:",,,,,,,,
1122,D. Ruby and D. Kibler.,1991.,Learning subgoal sequences for planning.,,,,,In Proceedings of AAAI-91.,"AAAI Press,",,,,,,,,,,
1125,"Brodley, C. E. & Utgoff, P. E.","(1992),","Multivariate versus univariate decision trees,",,"Department of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",,,,,,"Technical Report COINS TR 92-8,",,
1128,"Brodley, C. E. and Utgoff, P. E.",(1992).,"Multivariate versus univariate decision trees,",,"Department of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA.",,,,,,"Technical Report 92-8,",,
1131,"Brodley, C. E., & Utgoff, P. E.",(1992).,"Multivariate versus univariate decision trees,",,"University of Massachusetts, Department of Computer and Information Science.",,,,,,"Amherst, MA:",,,,,,"(Coins Technical Report 92-8),",,
1134,"Brodley, C. E., & Utgoff, P. E.",(1992).,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts at Amherst.",,,,,,,,,,,,"Tech. rep. COINS CR 92-8,",,
1137,"Brodley, C. E., & Utgoff, P. E.",(1992).,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts at Amherst.",,,,,,,,,,,,"Tech. rep. COINS CR 92-8,",,
1140,"Brodley, C. E., and Utgoff, P. E.",1992.,Multivariate Versus Univariate Decision Trees.,,"Dept. of Computer Science, Univ. of Mass.",,,,,,,,,,,,"COINS Technical Report 92-8,",,
1143,"Brodley, C. E., and Utgoff, P. E.",1992.,Multivariate Versus Univariate Decision Trees.,,"Dept. of Computer Science,",,,,,,U. Mass.,,,,,,"COINS Technical Report 92-8,",,
1146,Carla E. Brodley and Paul E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",January,,,,,"Technical Report COINS-CR-92-8,",,
1149,Carla E. Brodley and Paul E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",January,,,,,"Technical Report COINS-CR-92-8,",,
1152,Carla E. Brodley and Paul E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Dept. of Computer Science, University of Massachusetts,",,,,,,"Amherst, MA,",January,,,,,"Technical Report COINS-CR-92-8,",,
1156,C. E. Brodley and P. E. Utgoff.,1992.,Multivariate decision trees.,,"University of Massachussets,",,,,,,"Amherst, Massachusetts,",,To appear in Machine Learning.,,,,"COINS Technical Report 92-83,",,
1159,C.E. Brodley and P.E. Utgoff.,1992.,Multivariate versus univariate decision trees.,,"Department of Computer Science,",,,,,,"University of Massachussetts,",,,,,,"TR 8,",,
1161,Carla E. Brodley and Paul Utgoff.,1992.,Multivariate decision trees.,,"University of Massachusetts,",,,,,,"Amherst,",,,,,,"Technical Report MASSCS 92-93,",,
1164,"C.E. Brodley and P.E. Utgoff,",,Multivariate versus univariate decision trees.,,"Department of Computer Science,",,,,,,"University of Massachusetts, Amherst, MA.",,,,,,"COINS Technical Report 92-8,",,
1169,C. E. Brodley and P. E. Utgoff.,1994.,Goal-directed Classification Using Linear Machine Decision Trees.,,,,,,,,,,,"Machine Learning,",,,,,
1175,"Brodley, C. E. and Utgoff, P. E.",(1995).,"Multivariate decision trees,",,,,,,,,,,,Machine Learning,19:,45-77.,,,
1178,"Brodley, C. E., & Utgoff, P. E.",,(in press). Multivariate decision trees.,,,,,,,,,,,Machine Learning.,,,,,
1181,"Brodley, C. E., & Utgoff, P. E.",(1994).,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",,,,,
1184,"Brodley, C. E., & Utgoff, P. E.",(1994).,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",,,,,
1187,"Brodley, C. E., Utgoff, P. E.",(1995).,"Multivariate Decision Trees,",,,,,,,,,,,"In Machine Learning,","19,",45-77.,,,
1197,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1200,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1203,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19,"45-77,",,,
1206,C. E. Brodley and P. E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19(1),"45-77,",,,
1212,Carla E. Brodley and Paul E. Utgoff.,1995.,Multivariate decision trees.,,,,,,,,,,,"Machine Learning,",19(1),"45-78,",,,
1217,"Callan, J. and Utgoff, P.",1991.,A Transformational Approach to Constructive Induction.,,,,,"In Proceedings of the Eighth International Workshop on Machine Learning,",Morgan Kauf-mann.,,"Northwestern University, Chicago, IL,",,,,,"pages 122-126,",,,
1220,J. Callan and P. Utgoff.,1991.,A transformational approach to constructive induction.,,,,,"In Proceedings of the Eighth International Workshop on Machine Learning,","Morgan Kaufmann,",,,,,,,pages 122-126.,,,
1224,J. P. Callan and P.E. Utgoff.,1991.,Constructive induction on domain knowledge.,,,,,"In Proceedings of the Ninth National Conference on Artificial Intelligence,",,,,,,,,"pages 614-619,",,,
1228,"Cardie, C.",1993.,Using Decision Trees to Improve Case-Based Learning.,,"University of Mas-sachusetts,",,"in P. Utgoff (Ed.),","Proceedings, Tenth International Conference on Machine Learning.",,,"Amherst, MA.",,,,,,,,
1231,"Cardie, C.",1993.,Using Decision Trees to Improve Case-Based Learning.,,"University of Mas-sachusetts,",,"in P. Utgoff (Ed.),","Proceedings, Tenth International Conference on Machine Learning.",,,"Amherst, MA.",,,,,,,,
1234,"Cardie, C.",1993.,Using Decision Trees to Improve Case-Based Learning.,,"University of Massachusetts,",,"In Utgoff, P., editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"Amherst, MA,",,,,,"pages 25-32,",,,
1238,Richard Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In Paul E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1241,Richard Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In Paul E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,18,"pages 41-48,",,,
1244,R. Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In P. E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1247,R. Caruana.,1993.,Multitask learning: A knowledge-based of source of inductive bias.,,,,"In P. E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 41-48,",,,
1250,"Caruana, R.","1993,",Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,,,,P.E. Utgoff.,"in: Proceedings of the Tenth International Conference on Machine Learning,","Morgan Kaufmann,",,"San Mateo, CA,",,,,,pp. 41-48.,,,
1253,"Caruana, R.","1993,",Multitask Learning: A Knowledge-Based of Source of Inductive Bias.,,,,edited by P. E. Utgoff.,"in: Proceedings of the Tenth International Conference on Machine Learning,","Morgan Kaufmann,",,"San Mateo, CA,",,,,,pp. 41-48.,,,
1257,"Chapman, D.",(1991).,,,,,,"Vision, instruction, and action.","MIT Press,",,"Cambridge, MA",,,,,,,,
1260,"Cleeremans, A., Servan-Schreiber, D., & McClelland, J.",(1989).,Finite state automata and simple recurrent networks.,,,,,,,,,,,"Neural Computation,",1,372-381.,,,
1263,"Clouse, J. A., & Utgoff, P. E.",(1992).,A teaching method for reinforcement learning.,,,,,Proceedings of the Ninth International Conference,Morgan Kaufmann.,,"San Mateo, CA:",,,Machine Learning:,,(pp. 92-101).,,,
1266,"Clouse, J., & Utgoff, P.",1992.,A teaching method for reinforcement learning.,,,,,"Proc. 9th Intl. ML Conf.,",,,,,,,,92-101.,,,
1269,J. Clouse and P. Utgoff.,1992.,A teaching method for reinforcement learning.,,,,,"In Proceedings of the Machine Learning Conference,",,,,,,,,,,,
1272,"Clouse, J.A., & Utgoff, P.E.",(1992).,A teaching method for reinforcement learning.,,,,,"In Proceedings of the Ninth International Conference of Machine Learning,","Morgan Kaufmann,",,"San Mateo, CA,",,,,,92-101.,,,
1275,J.A. Clouse and P.E. Utgoff.,1992.,A teaching method for reinforcement learning.,,,,,"In Machine Learning: Proceedings of teh Ninth International Conference,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 92-101,",,,
1281,"Connell, M. E., & Utgoff, P. E.",(1987).,Learning to control a dynamic physical system.,,,,,In Proceedings of the Sixth National Conference on Artificial Intelligence,Morgan Kaufmann.,,"Seattle, WA:",,,,,(pp. 456-460).,,,
1284,"Connell, M. E., & Utgoff, P. E.",(1987).,Learning to control a dynamic physical system.,,,,,In Proceedings of the Sixth National Conference on Artificial Intelligence,Morgan Kaufmann.,,"Seattle, WA:",,,,,(pp. 456-460).,,,
1287,M. Connell and P. Utgoff.,1987.,"Learning to control a dynamic physical system,",,,,,"in Proceedings AAAI-87,","American Association for Artificial Intelligence,",,"Seattle,",,,,"Vol. 2,",456-460.,,,
1300,"Draper, B. A., Brodley, C. E. & Utgoff, P. E.","(1994),","`Goal-directed classification using linear machine decision trees',",,,,,,,,,,,IEEE Transactions on Pattern Analysis and Machine Intelligence,"16(9),",888-893.,,,
1303,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9):,"888,",,,
1306,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9),":888,",,,
1309,"B. A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-directed classification using linear machine decision trees.,,,,,,,,,,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9),":888,",,,
1312,"Bruce A. Draper, Carla E. Brodley, and Paul E. Utgoff.",1994.,Goal-Directed Classification using Linear Machine Decision Trees.,,,,,,,,,September,,"IEEE Transactions on Pattern Analysis and Machine Intelligence,",16(9),"888-893,",,,
1317,"Fawcett, T. E., & Utgoff, P. E.",(1991).,A hybrid method for feature generation.,,,,,Machine Learning: Proceedings of the Eighth International Workshop,Morgan Kaufmann.,,"Evanston, IL:",,,,,(pp. 137-141).,,,
1320,"Fawcett, T. and Utgoff, P.",(1991).,A hybrid method for feature generation.,,,,,Proceedings of the Eighth International Workshop on Machine Learning,,,"Evanston, Ill.",,,,,(pp. 137-141).,,,
1329,"T.E. Fawcett and P.E. Utgoff,",,Automatic feature generation for problem solving systems.,,,,,"Proceedings of the Ninth International Workshop on Machine Learning,","Morgan Kaufmann,",,"San Mateo, CA:",,,,,144-153.,,,
1333,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:",,A machine learning system for automated cataloging of large scale sky surveys.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 112-119.,,,
1336,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:",,A machine learning system for automated cataloging of large scale sky surveys.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 112-119.,,,
1339,"Usama M. Fayyad, Nicholas Weir, and D. Djorgovski. SKICAT:",,A machine learning system for automated cataloging of large scale sky surveys.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 112-119.,,,
1343,Scott B. Huffman and John E. Laird.,1993.,Learning procedures from inter-active natural language instructions.,,,,"In P. Utgoff, editor,","Machine Learning: Proceedings of the Tenth International Conference,",,,,,,,,,,,
1346,Scott B. Huffman and John E. Laird.,1993.,Learning procedures from interactive natural language instructions.,,,,"In P. Utgoff, editor,","Machine Learning: Proceedings of the Tenth International Conference,",,,,,,,,,,,
1357,R. Andrew McCallum.,1993.,Overcoming incomplete perception with utile distinction memory.,,,,"In Paul E. Utgoff, editor,","Proceedings of the Tenth International Conference on Machine Learning,",Morgan Kaufmann.,,"San Mateo, CA,",,,,,"pages 190-196,",,,
1365,"Minton, S., Drummond, M., Bresina, J. L., & Phillips, A. B.",(1992).,Total order vs. partial order planning: Factors influencing performance.,,,,,"In Proceedings of the Third International Conference on Principles of Knowledge Representation and Reasoning,",,,"Cambridge,CA.",,,,,pp. 83-92,,,
1370,"Mitchell, T. M., Utgoff, P., & Banerji, R.",,(1983) Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In R. Michalski, J. Carbonell, & T. Mitchell (Eds.),",Machine leaning: An artificial intelligence approach,M. Kaufmann.,,"San Mateo, CA:",,,,,(pp. 163-190).,,,
1376,"Mitchell, T., Utgoff, P., & Banerji, R.",(1983).,Learning by experimentation: Acquiring and refining problem solving heuristics.,,,,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),",,"Tioga,",,"Palo Alto, CA.",,,"Machine Learning,",,pp. 163-190.,,,
1379,"Mitchell, T., Utgoff, P., & Banerji, R.",(1983).,Learning by experimentation: Acquiring and refining problem solving heuristics.,,,,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),",,"Tioga,",,"Palo Alto, CA.",,,"Machine Learning,",,pp. 163-190.,,,
1382,"Mitchell, T., Utgoff, P., and Banerji, R.",(1984).,Learning by experimentation: Acquiring and refining problem-solving heuristics. In Machine Learning:,,,,,"An Artificial Intelligence Approach, chapter 6,",Springer-Verlag.,,,,,,,pp. 163-190.,,,
1385,"Mitchell, T., Utgoff, T., & Banerji, R.",(1983).,Learning problem solving heuristics by experimentation.,,,,"In Michalski, R., Mitchell, T., & Carbonell, J. (Eds.),",Machine Learning: An Artificial Intelligence Approach.,"Morgan Kaufmann,",,"Palo Alto, CA.",,,,,,,,
1388,"Mitchell, T.M., Utgoff, P.E., and Banerji, R.",1983.,"Learning by Experimentation: Acquiring and Refining Problem-Solving Heuristics, Machine Learning: An Artificial Intelligence Approach,",,,,"Mitchell (eds.), R.S. Michalski, J.G. Carbonell, and T.M.",,"Morgan Kaufman Publishers,",,"San Mateo, CA,",,,,,"pp. 163-189,",,,
1391,"Mitchell, T.M.; Utgoff, P.E.; and Banerji, R.B.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,,In Machine Learning.,Morgan Kaufmann.,,,,,,,,,,
1397,"Tom M. Mitchell, Paul E. Utgoff, and Ranan Banerji.",1983.,Learning problem solving heuristics by experimentation.,,,,,"In Machine Learning: An Artificial Intelligence Approach,","Morgan Kaufmann,",,"Palo Alto, CA,",,,,,pages 163-190.,,,
1400,"Mitchell, T.; Utgoff, P.; and Banerji, R.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In Michalski, R., and et al., eds.,","Machine learning: An artificial intelligence approach,",Morgan Kaufmann.,,,,,,volume 1.,,,,
1403,"T. Mitchell, T. Utgoff, and R. Banerji.",1983.,Learning problem solving heuristics by experimentation.,,,,"In R. Michalski, T. Mitchell, and J. Carbonell, editors,",Machine Learning: An Artificial Intelligence Approach.,"Morgan Kaufmann,",,"Palo Alto, CA,",,,,,,,,
1406,"T. M. Mitchell, P. E. Utgoff, and R. B. Banerji.",1983.,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In S. Michalski, Ryszard, G. Carbonell, Jaime, REFERENCES 44 and T. M. Mitchell, editors,",Machine Learning An Artificial Intelligence Approach,"Morgan Kaufmann,",,,,,,(volume I).,,,,
1409,"Mitchell, T. M., Utgoff, P. E. & Banerji, R. B.",(1983).,Learning by experimentation: Acquiring and refining problem-solving heuristics.,,,,"In R.S. Michalski, J.G. Carbonell, & T.M. Mitchell (Eds.),",Machine Learning: An Artificial Intelligence Approach,"Morgan Kaufmann,",,"San Mateo, CA.",,,,"(Vol. I),",,,,
1437,"R. Musick, Jason Catlett, and S. Russell.",,Decision theoretic subsampling for induction on large databases.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 212-219.,,,
1440,"R. Musick, Jason Catlett, and S. Russell.",,Decision theoretic subsampling for induction on large databases.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 212-219.,,,
1443,"R. Musick, Jason Catlett, and S. Russell.",,Decision theoretic subsampling for induction on large databases.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 212-219.,,,
1448,John Ross Quinlan.,,Combining instance-based and model-based learning.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 236-243.,,,
1451,John Ross Quinlan.,,Combining instance-based and model-based learning.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 236-243.,,,
1454,John Ross Quinlan.,,Combining instance-based and model-based learning.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 236-243.,,,
1457,"Quinlan, J. R.",(1993b).,Combining instance-based and model-based learn-ing.,,,,"In Utgoff, P. E., editor,","Proceedings of the 10th International Conference on Machine Learning,",Morgan Kaufmann.,,San Mateo.,,,,,,,,
1460,Harish Ragavan and Larry Rendell.,,Lookahead feature construction for learning hard concepts.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 252-259.,,,
1463,Harish Ragavan and Larry Rendell.,,Lookahead feature construction for learning hard concepts.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 252-259.,,,
1466,Harish Ragavan and Larry Rendell.,,Lookahead feature construction for learning hard concepts.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 252-259.,,,
1471,Ron Rymon.,,An SE-tree based characterization of the induction problem.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 268-275.,,,
1474,Ron Rymon.,,An SE-tree based characterization of the induction problem.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 268-275.,,,
1477,Ron Rymon.,,An SE-tree based characterization of the induction problem.,,,,Editor: Paul E. Utgoff.,"In ML-93 ,",,,,,,,,pages 268-275.,,,
1479,"Schmill, M. D.; Rosenstein, M. T.; Cohen, P. R.; and Utgoff, P.",1998.,Learning what is relevant to the effects of actions for a mobile robot.,,,,,,,,,,To appear in Proceedings of the Second International Conference on Autonomous Agents.,,,,,,
1487,P. E. Utgoff and T. M. Mitchell.,1982.,Acquisition of Appropriate Bias for Inductive Concept Learning.,,,,,"In Proc. of AAAI-82,",,,"Pittsburgh, PA,",,,,,,,,
1489,Utgoff P. E. Mitchell Tom M. and Banerji R. B.,1982.,Learning by experimentation: Acquiring and refining problem- solving heuristics.,,,,,In Machine Learning.,"Tioga,",,,,,,,,,,
1494,P. E. Utgoff.,1984.,Shift of Bias for Inductive Concept Learning.,,"Rutgers, Laboratory for Computer Science Research,",,,,,,,Oct.,,,,,"PhD thesis,",,
1500,P. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic,",,,,,,,,,,
1503,Paul E. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,,,,,
1506,P. E. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,,,,,
1509,"Utgoff, P.",(1986).,,,,,,Machine Learning of Inductive Bias.,Kluwer Academic.,,,,"Kluwer International Series in Engineering and Computer Science,",,"Vol.15,",28,,,
1512,P. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,"Boston, MA,",,,,,,,,
1515,"Utgoff, P. E.",1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,35,,,,
1518,P.E. Utgoff.,1986.,,,,,,Machine Learning of Inductive Bias.,"Kluwer Academic Publishers,",,,,,,,,,,
1528,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,","Machine Learning II,",Morgan Kaufman.,,,,,,,pages 107-148.,,,
1531,"Utgoff, P.",(1985).,"Shift of Bias For Inductive Concept Learning""",",,,,Eds) in Michalski R.","Carbonell J. & Mitchell T.(""","Machine Learning: An AI Approach,","Morgan Kaufmann),",,"Los Altos, CA:",,,,Vol. II.,pp.107-148.,,,,,
1534,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, R., Carbonell, J., and Mitchell, T., editors,","Machine Learning,","Morgan Kaufmann,",,"Los Altos, CA.",,,,"volume 2,",pages 163-190.,,,
1537,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,,"In Machine Learning,","Morgan Kaufmann,",,"Los Altos, CA.",,,,volume 2.,,,,
1540,"Utgoff, P.",(1986).,Shift of bias for inductive concept learning.,,,,,"In Machine Learning,","Morgan Kaufmann,",,"Los Altos, CA.",,,,volume 2.,,,,
1543,"Utgoff, P.",1986.,Shift of bias for inductive concept learning.,,,,"editors In Michalski, R.; Carbonell, J.; and Mitchell, T.,",Machine Learning: An Artificial Intelligence Approach II.,Morgan Kaufmann:,,"Los Altos, CA.",,,,,107-148.,,,
1546,"Utgoff, P. E.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, Carbonell & Mitchell (Eds.),",Machine learning: An artificial intelligence approach.,Morgan Kaufmann.,,"San Mateo, CA:",,,,,,,,
1549,"Utgoff, P. E.",(1986).,Shift of bias for inductive concept learning.,,,,"In Michalski, R., Carbonell, J., & Mitchell, T. (Eds.),","Machine Learning: An Artificial Intelligence Approach,","Morgan Kaufmann,",,"Los Altos, CA.",,,,"Vol. II,",pp. 107-148.,,,
1552,"Utgoff, P. E.",1986.,Shift of Bias for Inductive Concept Learning.,,,,"In R. S. Michalski, J. G.",,,,,,,,,,,,
1555,"Utgoff, P.,",,"Shift of Bias for Inductive Concept Learning,",,,,"Michalski, R.S., Carbonell, J.G., and Mitchell, T. M. (Eds.),",in Machine Learning: An Artificial Intelligence Approach,"Morgan Kaufmann Publishers,",,,,,,"Vol. II,",,,,
1558,"Utgoff, Paul E.",(1986).,Shift of Bias for Inductive Concept Learning.,,,,"In R. T. Michalski, J. Carbonell,",,,,,,,,,,,,
1561,P.E. Utgoff.,1986.,Shift of bias for inductive concept learning.,,,,"In R.S. Michalski, J.G. Carbonell, and T.M. Mitchell, editors,","Machine Learning: An Artificial Intelligence Approach,","Morgan Kaufmann,",,,,,,Volume II.,,,,
1564,"Utgoff, P. E.",1986.,Shift of bias of inductive concept learning.,,,,"In Michalski, R.S.; Carbonell, J.G.; and T.M., Mitchell,","Machine Learning: An Artificial Intelligence Approach,",Morgan Kaufmann Publishers.,,,,,,Vol II.,107-148.,,,
1567,P. E. Utgoff.,1986.,Shift of bias for Inductive Concept Learning.,,,,,In Machine learning,"Morgan Kaufman,",,,,,,II.,,,,
1570,P. Utgoff.,1986.,Shift of bias for inductive concept learning.,,,,,"In Machine Learning: An Artificial Intelligence Approach,","Morgan Kaufmann,",,"San Mateo, CA, USA,",,,,volume III.,,,,
1573,P. Utgoff.,1986.,Shift of bias for inductive concept learning.,,,,,"In Machine Learning,","Morgan Kaufmann,",,"Los Altos, CA,",,,,volume 2.,,,,
1576,P. Utgoff.,1986.,Shift of bias for inductive concept learning.,,,,"In R. Michalski, J. Carbonell, and T. Mitchell, editors,",,"Morgan Kaufmann,",,"Los Altos, CA,",,,"Machine Learning,","volume 2,",pages 163-190.,,,
